resource,addressbase-custodian,billing-authority,census-area,combined-authority,end-date,entry-date,esd-inventory,local-authority-type,local-resilience-forum,name,official-name,opendatacommunities-area,opendatacommunities-organisation,organisation,region,shielding-hub,start-date,statistical-geography,twitter,website,wikidata,wikipedia
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,"Prime Minister's Office, 10 Downing Street",,,,government-organisation:OT532,,,,,,https://www.gov.uk/government/organisations/prime-ministers-office-10-downing-street,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,NHS Pay Review Body,,,,government-organisation:PB531,,,,,,https://www.gov.uk/government/organisations/nhs-pay-review-body,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Review Body on Doctors' and Dentists' Remuneration,,,,government-organisation:PB530,,,,,,https://www.gov.uk/government/organisations/review-body-on-doctors-and-dentists-remuneration,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,NHS Business Services Authority,,,,government-organisation:OT529,,,,,,https://www.gov.uk/government/organisations/nhs-business-services-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Independent Reconfiguration Panel,,,,government-organisation:PB527,,,,,,https://www.gov.uk/government/organisations/independent-reconfiguration-panel,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,"Committee on Mutagenicity of Chemicals in Food, Consumer Products and the Environment",,,,government-organisation:PB526,,,,,,https://www.gov.uk/government/organisations/committee-on-mutagenicity-of-chemicals-in-food-consumer-products-and-the-environment,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Commission on Human Medicines,,,,government-organisation:PB525,,,,,,https://www.gov.uk/government/organisations/commission-on-human-medicines,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Pharmacopoeia Commission,,,,government-organisation:PB524,,,,,,https://www.gov.uk/government/organisations/british-pharmacopoeia,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Administration of Radioactive Substances Advisory Committee,,,,government-organisation:PB523,,,,,,https://www.gov.uk/government/organisations/administration-of-radioactive-substances-advisory-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Advisory Committee on Clinical Excellence Awards,,,,government-organisation:OT522,,,,,,https://www.gov.uk/government/organisations/advisory-committee-on-clinical-excellence-awards,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Insolvency Practitioners Tribunal,,,,government-organisation:PB521,,,,,,https://www.gov.uk/government/organisations/insolvency-practitioners-tribunal,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2014-02-05,2017-04-25,,,,Behavioural Insights Team,,,,government-organisation:OT520,,,,,,https://www.gov.uk/government/organisations/behavioural-insights-team,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,The Parliamentary and Health Service Ombudsman,,,,government-organisation:OT519,,,,,,https://www.gov.uk/government/organisations/the-parliamentary-and-health-service-ombudsman,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2013-03-25,2017-04-25,,,,The McKay Commission,,,,government-organisation:OT518,,,,,,https://www.gov.uk/government/organisations/mckay-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Commissioner for Public Appointments,,,,government-organisation:OT517,,,,,,https://www.gov.uk/government/organisations/commissioner-for-public-appointments,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Criminal Procedure Rule Committee,,,,government-organisation:PB516,,,,,,https://www.gov.uk/government/organisations/criminal-procedure-rule-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office of the Parliamentary Counsel,,,,government-organisation:OT515,,,,,,https://www.gov.uk/government/organisations/office-of-the-parliamentary-counsel,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office for Low Emission Vehicles,,,,government-organisation:OT514,,,,,,https://www.gov.uk/government/organisations/office-for-low-emission-vehicles,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Interception of Communications Commissioner,,,,government-organisation:OT513,,,,,,https://www.gov.uk/government/organisations/interception-of-communications-commissioner,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Intelligence Services Commissioner,,,,government-organisation:OT512,,,,,,https://www.gov.uk/government/organisations/intelligence-services-commissioner,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Independent Reviewer of Terrorism Legislation,,,,government-organisation:OT511,,,,,,https://www.gov.uk/government/organisations/independent-reviewer-of-terrorism-legislation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Social Mobility and Child Poverty Commission,,,,government-organisation:PB510,,,,,,https://www.gov.uk/government/organisations/social-mobility-and-child-poverty-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Disclosure and Barring Service,,,,government-organisation:PB509,,,,,,https://www.gov.uk/government/organisations/disclosure-and-barring-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Board of Trustees of the Royal Botanic Gardens Kew,,,,government-organisation:PB508,,,,,,https://www.gov.uk/government/organisations/board-of-trustees-of-the-royal-botanic-gardens-kew,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Efficiency and Reform Group,,,,government-organisation:OT507,,,,,,https://www.gov.uk/government/organisations/efficiency-and-reform-group,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Equalities Office,,,,government-organisation:OT506,,,,,,https://www.gov.uk/government/organisations/government-equalities-office,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National security and intelligence,,,,government-organisation:OT505,,,,,,https://www.gov.uk/government/organisations/national-security,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Chief Fire and Rescue Adviser,,,,government-organisation:OT504,,,,,,https://www.gov.uk/government/organisations/chief-fire-and-rescue-adviser-unit,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Local Government Ombudsman,,,,government-organisation:PB503,,,,,,https://www.gov.uk/government/organisations/local-government-ombudsman,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office for Life Sciences,,,,government-organisation:OT502,,,,,,https://www.gov.uk/government/organisations/office-for-life-sciences,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2014-07-13,2017-04-25,,,,West Northamptonshire Development Corporation,,,,government-organisation:PB501,,,,,,https://www.gov.uk/government/organisations/the-west-northamptonshire-development-corporation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,The Shareholder Executive,,,,government-organisation:PB500,,,,,,https://www.gov.uk/government/organisations/the-shareholder-executive,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Joint Forces Command,,,,government-organisation:OT498,,,,,,https://www.gov.uk/government/organisations/joint-forces-command,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Defence Infrastructure Organisation,,,,government-organisation:OT496,,,,,,https://www.gov.uk/government/organisations/defence-infrastructure-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Defence Equipment and Support,,,,government-organisation:OT495,,,,,,https://www.gov.uk/government/organisations/defence-equipment-and-support,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Airports Commission,,,,government-organisation:OT494,,,,,,https://www.gov.uk/government/organisations/airports-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,London and Continental Railways Ltd,,,,government-organisation:PC493,,,,,,https://www.gov.uk/government/organisations/london-and-continental-railways-ltd,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Chevening Scholarship Programme,,,,government-organisation:OT492,,,,,,https://www.gov.uk/government/organisations/chevening-foundation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Advisory Panel on Public Sector Information,,,,government-organisation:PB491,,,,,,https://www.gov.uk/government/organisations/advisory-panel-on-public-sector-information,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,NHS Blood and Transplant,,,,government-organisation:OT486,,,,,,https://www.gov.uk/government/organisations/nhs-blood-and-transplant,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,NHS Trust Development Authority,,,,government-organisation:OT484,,,,,,https://www.gov.uk/government/organisations/nhs-trust-development-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Health Research Authority,,,,government-organisation:OT483,,,,,,https://www.gov.uk/government/organisations/health-research-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,NHS England,,,,government-organisation:PB481,,,,,,https://www.gov.uk/government/organisations/nhs-commissioning-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Public Health England,,,,government-organisation:EA480,,,,,,https://www.gov.uk/government/organisations/public-health-england,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2015-03-31,2017-04-25,,,,Review Board for Government Contracts,,,,government-organisation:PB477,,,,,,https://www.gov.uk/government/organisations/review-board-for-government-contracts,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Institute for Health and Care Excellence,,,,government-organisation:PB474,,,,,,https://www.gov.uk/government/organisations/national-institute-for-clinical-excellence,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Marine Accident Investigation Branch,,,,government-organisation:PC472,,,,,,https://www.gov.uk/government/organisations/marine-accident-investigation-branch,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Aviation Authority,,,,government-organisation:PC469,,,,,,https://www.gov.uk/government/organisations/civil-aviation-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Trust ports,,,,government-organisation:PC468,,,,,,https://www.gov.uk/government/organisations/trust-ports,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,BRB (Residuary) Ltd,,,,government-organisation:PC467,,,,,,https://www.gov.uk/government/organisations/brb-residuary-ltd,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2013-04-01,2017-04-25,,,,Railway Heritage Committee,,,,government-organisation:PB466,,,,,,https://www.gov.uk/government/organisations/railway-heritage-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Traffic Commissioners for Great Britain,,,,government-organisation:PB465,,,,,,https://www.gov.uk/government/organisations/traffic-commissioners,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Passenger Focus,,,,government-organisation:PB464,,,,,,https://www.gov.uk/government/organisations/passenger-focus,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Lighthouse Board,,,,government-organisation:PB463,,,,,,https://www.gov.uk/government/organisations/northern-lighthouse-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Trinity House,,,,government-organisation:PB462,,,,,,https://www.gov.uk/government/organisations/trinity-house,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Transport Police Authority,,,,government-organisation:PB461,,,,,,https://www.gov.uk/government/organisations/british-transport-police-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,High Speed Two (HS2) Limited,,,,government-organisation:PB460,,,,,,https://www.gov.uk/government/organisations/high-speed-two-limited,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Directly Operated Railways Limited,,,,government-organisation:PB459,,,,,,https://www.gov.uk/government/organisations/directly-operated-railways-limited,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2014-10-01,2017-04-25,,,,Police Negotiating Board,,,,government-organisation:PB458,,,,,,https://www.gov.uk/government/organisations/police-negotiating-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office of Surveillance Commissioners,,,,government-organisation:PB457,,,,,,https://www.gov.uk/government/organisations/office-of-surveillance-commissioners,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Independent Police Complaints Commission,,,,government-organisation:PB456,,,,,,https://www.gov.uk/government/organisations/independent-police-complaint-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Tribunal Procedure Committee,,,,government-organisation:PB448,,,,,,https://www.gov.uk/government/organisations/tribunal-procedure-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Prison Service Pay Review Body,,,,government-organisation:PB446,,,,,,https://www.gov.uk/government/organisations/prison-services-pay-review-body,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Insolvency Rules Committee,,,,government-organisation:PB445,,,,,,https://www.gov.uk/government/organisations/insolvency-rules-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,"Independent Monitoring Boards of Prisons, Immigration, Removal Centres and Short Term Holding Rooms",,,,government-organisation:OT444,,,,,,https://www.gov.uk/government/organisations/independent-monitoring-boards-of-prisons-immigration-removal-centres-and-short-term-holding-rooms,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Independent Advisory Panel on Deaths in Custody,,,,government-organisation:PB443,,,,,,https://www.gov.uk/government/organisations/independent-advisory-panel-on-deaths-in-custody,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Family Procedure Rule Committee,,,,government-organisation:PB442,,,,,,https://www.gov.uk/government/organisations/family-procedure-rule-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Family Justice Council,,,,government-organisation:PB441,,,,,,https://www.gov.uk/government/organisations/family-justice-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Procedure Rule Committee,,,,government-organisation:PB440,,,,,,https://www.gov.uk/government/organisations/civil-procedure-rules-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,The Advisory Council on National Records and Archives,,,,government-organisation:PB438,,,,,,https://www.gov.uk/government/organisations/the-advisory-council-on-national-records-and-archives,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Advisory Committees on Justices of the Peace,,,,government-organisation:PB437,,,,,,https://www.gov.uk/government/organisations/advisory-committees-on-justices-of-the-peace,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2013-08-19,2017-04-25,,,,Administrative Justice and Tribunals Council,,,,government-organisation:PB436,,,,,,https://www.gov.uk/government/organisations/administrative-justice-and-tribunals-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Supreme Court of the United Kingdom,,,,government-organisation:D435,,,,,,https://www.gov.uk/government/organisations/supreme-court-of-the-united-kingdom,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Royal Mint Advisory Committee,,,,government-organisation:PB434,,,,,,https://www.gov.uk/government/organisations/royal-mint-advisory-committee,,
